seed_idx,seed,trial,trial_seed,train_rmse,train_mae,train_mape,train_pi_coverage,test_rmse,test_mae,test_mape,test_pi_coverage
7,7042,4,7046,299.5783928395251,244.21443206188727,6.404155812265606,98.0392156862745,1226.3166555054097,1035.326171875,16.78145027713226,58.333333333333336
8,8042,0,8042,314.87393310820573,256.9125306372549,6.719844531084034,94.11764705882352,1373.1815185987757,1211.4892171223958,19.850236506603615,58.333333333333336
8,8042,1,8043,297.34760016144963,243.06717696844362,6.373867202223686,98.0392156862745,1271.6575504069751,1090.36181640625,17.73863146865937,58.333333333333336
8,8042,2,8044,305.7549716761912,252.8096804151348,6.633943074320175,98.0392156862745,1341.198597406255,1169.1099446614583,19.094166918361733,58.333333333333336
8,8042,3,8045,301.75775550661746,246.80660232843138,6.4670379252443535,96.07843137254902,1312.8502429652515,1139.4292399088542,18.590884366055068,58.333333333333336
8,8042,4,8046,281.83483286223714,223.50793696384804,5.867100618718883,94.11764705882352,1286.4813347424313,1089.0576578776042,17.647026522899015,58.333333333333336
9,9042,0,9042,286.1831016044003,232.42696844362746,6.097634444348423,96.07843137254902,1224.8976682410484,1032.5031331380208,16.731527213068397,58.333333333333336
9,9042,1,9043,322.7829600432417,259.0743049172794,6.819979666304573,92.15686274509804,1443.3488035376477,1290.9213460286458,21.224428216546855,58.333333333333336
9,9042,2,9044,301.7187993146236,245.52490713082108,6.451755817660409,98.0392156862745,1191.6774228792437,1040.87158203125,17.015851984104216,58.333333333333336
9,9042,3,9045,315.8274483134948,254.42222445618873,6.653228512904564,98.0392156862745,1301.3490068785698,1130.1337076822917,18.45091099310981,58.333333333333336
9,9042,4,9046,295.29772653223813,239.88593367034315,6.281824073863743,94.11764705882352,1346.6925981834984,1176.0372721354167,19.214817612896887,58.333333333333336
10,10042,0,10042,279.59820397021076,228.58861347273285,5.9314463736208065,96.07843137254902,1351.7234078031267,1185.5724283854167,19.394032926643355,58.333333333333336
10,10042,1,10043,328.38077975182,270.6683229932598,7.101312263493656,98.0392156862745,1301.605525758897,1132.3814290364583,18.497814368024144,58.333333333333336
10,10042,2,10044,265.77690360743424,215.88085458792892,5.633029747999052,94.11764705882352,1174.1179085964716,969.0137125651041,15.630237964724767,75.0
10,10042,3,10045,301.0070309272315,246.22752470128677,6.459633625624947,98.0392156862745,1287.7502005184026,1108.943603515625,18.061419051502313,58.333333333333336
10,10042,4,10046,300.35910209282633,241.750732421875,6.326580503722333,96.07843137254902,1293.9499685311862,1116.781982421875,18.19729108658977,58.333333333333336
11,11042,0,11042,255.9190834712165,197.64542164522058,5.189834381424747,94.11764705882352,1329.2577699399772,1141.2335205078125,18.536429371158192,58.333333333333336
